path,final_url,http_status,redirect_chain_len,title,meta_description,canonical,h1,h1_count,robots_meta,lang,word_count,img_count,asset_count,pagespeed_imgs,internal_out_count,has_paypal,has_trafficwave,has_comment_form,has_rotator_iframe,img_urls,asset_urls,internal_links_out,external_links_out,fetched_at
/11Jul-daily-italian-lesson.html,https://www.200words-a-day.com/11Jul-daily-italian-lesson.html,200,0,Italian for inflate - 'gonfiare'. Daily Italian Verb Lesson,"Today's verb, the Italian for inflate is 'gonfiare'. To remember this imagine after INFLATING the balloon he has GONE FOR A flight!  This family of verbs are -ARE irregulars. Do the Italian Daily Verb Lesson every day and within 30 days you'll really consolidate your verb knowledge. I inflate, it inflates, you will inflate, he may inflate, I have inflated, we had inflated, etc.",https://www.200words-a-day.com/11Jul-daily-italian-lesson.html,,0,,,675,1,0,0,11,False,True,False,False,https://www.200words-a-day.com/images/gonfiare.jpg,,/10Jul-daily-italian-lesson.html /11Jul-daily-italian-lesson.html /daily-italian-lesson-code.html /index.html /italian-lesson-list.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-italian.html /learn-spanish.html /learn-welsh.html,,2026-09-18T12:27:04.466040+00:00
/11Jun-daily-italian-lesson.html,https://www.200words-a-day.com/11Jun-daily-italian-lesson.html,200,0,Italian for furnish - 'arredare'. Daily Italian Verb Lesson,"Today's verb, the Italian for furnish is 'arredare'. To remember this imagine A RED HARRY Houdini FURNISHES the room in RED! A regular -ARE verb. This month's family of verbs are the -ARE regulars. Do the Italian Daily Verb Lesson every day and within 30 days you'll really consolidate your verb knowledge. I furnish, it furnishes, you will furnish, he may furnish, I have furnished, we had furnished, etc.",https://www.200words-a-day.com/11Jun-daily-italian-lesson.html,,0,,,617,1,0,0,11,False,True,False,False,https://www.200words-a-day.com/images/arredare.jpg,,/11Jun-daily-italian-lesson.html /9Jun-daily-italian-lesson.html /daily-italian-lesson-code.html /index.html /italian-lesson-list.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-italian.html /learn-spanish.html /learn-welsh.html,,2026-09-18T12:27:05.249027+00:00
/11Mar-daily-italian-lesson.html,https://www.200words-a-day.com/11Mar-daily-italian-lesson.html,200,0,Italian for swim - 'nuotare'. Daily Italian Verb Lesson,"Today's verb, the Italian for swim, is 'nuotare'. To remember this imagine swimming in a NEW TYRE! A regular -ARE verb. This month's family of verbs are the -ARE regulars. Do the Italian Daily Verb Lesson every day and within 30 days you'll really consolidate your verb knowledge. I swim, it swims, you will swim, he may swim, I have swum, we had swum, etc.",https://www.200words-a-day.com/11Mar-daily-italian-lesson.html,,0,,,599,1,0,0,11,False,True,False,False,https://www.200words-a-day.com/images/nuotare-small.jpg,,/10Mar-daily-italian-lesson.html /11Mar-daily-italian-lesson.html /daily-italian-lesson-code.html /index.html /italian-lesson-list.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-italian.html /learn-spanish.html /learn-welsh.html,,2026-09-18T12:27:06.074925+00:00
/11May-daily-italian-lesson.html,https://www.200words-a-day.com/11May-daily-italian-lesson.html,200,0,Italian for raise (lift) - 'alzare'. Daily Italian Verb Lesson,"Today's verb, the Italian for raise (lift) is 'alzare'. To remember this imagine AL the TSAR raises his sword!  A regular -ARE verb. This month's family of verbs are the -ARE regulars. Do the Italian Daily Verb Lesson every day and within 30 days you'll really consolidate your verb knowledge. I raise, it raises, you will raise, he may raise, I have raised, we had raised, etc.",https://www.200words-a-day.com/11May-daily-italian-lesson.html,,0,,,614,1,0,0,11,False,True,False,False,https://www.200words-a-day.com/images/alzare.jpg,,/10May-daily-italian-lesson.html /11May-daily-italian-lesson.html /daily-italian-lesson-code.html /index.html /italian-lesson-list.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-italian.html /learn-spanish.html /learn-welsh.html,,2026-09-18T12:27:06.837761+00:00
/11Nov-daily-italian-lesson.html,https://www.200words-a-day.com/11Nov-daily-italian-lesson.html,200,0,Italian for deceive - 'illudere'. Daily Italian Verb Lesson,"Today's verb, the Italian for deceive is 'illudere'. To remember this he DECEIVED us that he is ILL YOU know DEARIE! This family of verbs are -ERE irregular verbs. Do the Italian Daily Verb Lesson every day and within 30 days you'll really consolidate your verb knowledge. I deceive, it deceives, you will deceive, he may deceive, I have deceived, we had deceived, etc.",https://www.200words-a-day.com/11Nov-daily-italian-lesson.html,,0,,,636,1,0,0,11,False,True,False,False,https://www.200words-a-day.com/images/illudere.jpg,,/10Nov-daily-italian-lesson.html /11Nov-daily-italian-lesson.html /daily-italian-lesson-code.html /index.html /italian-lesson-list.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-italian.html /learn-spanish.html /learn-welsh.html,,2026-09-18T12:27:07.605643+00:00
/11Oct-daily-italian-lesson.html,https://www.200words-a-day.com/11Oct-daily-italian-lesson.html,200,0,Italian for proceed - 'procedere'. Daily Italian Verb Lesson,"Today's verb, the Italian for proceed is 'procedere'. To remember this imagine you aPPROACH the river and PROCEED along its bank dressed in the Italian colours! This family of verbs are -ERE regular verbs. Do the Italian Daily Verb Lesson every day and within 30 days you'll really consolidate your verb knowledge. I proceed, it proceeds, you will proceed, he may proceed, I have proceeded, we had proceeded, etc.",https://www.200words-a-day.com/11Oct-daily-italian-lesson.html,,0,,,652,1,0,0,11,False,True,False,False,https://www.200words-a-day.com/images/procedere.jpg,,/10Oct-daily-italian-lesson.html /11Oct-daily-italian-lesson.html /daily-italian-lesson-code.html /index.html /italian-lesson-list.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-italian.html /learn-spanish.html /learn-welsh.html,,2026-09-18T12:27:08.367728+00:00
/11Sep-daily-italian-lesson.html,https://www.200words-a-day.com/11Sep-daily-italian-lesson.html,200,0,Italian for wash oneself - 'lavarsi'. Daily Italian Verb Lesson,"Today's verb, the Italian for wash oneself is 'lavarsi'. To remember this imagine you love to wash yourselves! This is a regular -ARE reflexive verb. Do the Italian Daily Verb Lesson every day and within 30 days you'll really consolidate your verb knowledge. we wash ourselves, he will wash himself, she may wash herself, we will wash ourselves, they had washed themselves, etc.",https://www.200words-a-day.com/11Sep-daily-italian-lesson.html,,0,,,664,1,0,0,11,False,True,False,False,https://www.200words-a-day.com/images/lavarse.gif,,/10Sep-daily-italian-lesson.html /11Sep-daily-italian-lesson.html /daily-italian-lesson-code.html /index.html /italian-lesson-list.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-italian.html /learn-spanish.html /learn-welsh.html,,2026-09-18T12:27:09.199666+00:00
/11french-proverb-a-day.html,https://www.200words-a-day.com/11french-proverb-a-day.html,200,0,French proverb of the Day,"Check out the Daily French proverb a Day helping you to learn French. 

Get a French proverb every day for your website  - it automatically changes every day with no input from you. There is no charge for this service",https://www.200words-a-day.com/11french-proverb-a-day.html,,0,,,134,0,0,0,2,False,False,False,False,,,/french-pics.html /french-proverb-a-day.html,,2026-09-18T12:27:09.932396+00:00
/11german-proverb-a-day.html,https://www.200words-a-day.com/11german-proverb-a-day.html,200,0,German proverb of the Day,"Check out the Daily German proverb a Day helping you to learn German. 

Get a German proverb every day for your website  - it automatically changes every day with no input from you. There is no charge for this service",https://www.200words-a-day.com/11german-proverb-a-day.html,,0,,,127,0,0,0,2,False,False,False,False,,,/german-pics.html /german-proverb-a-day.html,,2026-09-18T12:27:10.662916+00:00
/11spanish-proverb-a-day.html,https://www.200words-a-day.com/11spanish-proverb-a-day.html,200,0,Spanish proverb of the Day,"Check out the Daily Spanish proverb a Day helping you to learn Spanish. 

Get a Spanish proverb every day for your website  - it automatically changes every day with no input from you. There is no charge for this service",https://www.200words-a-day.com/11spanish-proverb-a-day.html,,0,,,130,0,0,0,2,False,False,False,False,,,/learn-spanish-pics.html /spanish-proverb-a-day.html,,2026-09-18T12:27:11.387701+00:00
/11travel-spanish.html,https://www.200words-a-day.com/11travel-spanish.html,200,0,Spanish TRAVEL Word of the Day,"The Word for'brochure in Spanish' is folleto. 

Get a Free pic and Spanish Travel word of the day for your website that automatically changes every day with no input from you.",https://www.200words-a-day.com/11travel-spanish.html,,0,,,126,0,0,0,3,False,False,False,False,,,/learn-spanish-pics.html /learn-spanish.html /link-to-us.html,,2026-09-18T12:27:12.116016+00:00
/12.french-word-a-day.html,https://www.200words-a-day.com/12.french-word-a-day.html,200,0,French Word of the Day,"The Word for dear, expensive in French'is cher . 

Get a Free pic and French word of the day for your website that automatically changes every day with no input from you.",https://www.200words-a-day.com/12.french-word-a-day.html,,0,,,128,0,0,0,3,False,False,False,False,,,/learn-french-pics.html /learn-french.html /link-to-us.html,,2026-09-18T12:27:12.853088+00:00
/12.german-word-a-day.html,https://www.200words-a-day.com/12.german-word-a-day.html,200,0,German Word of the Day,"The Word for Family in german'is Familie. 

Get a Free pic and German word of the day for your website that automatically changes every day with no input from you.",https://www.200words-a-day.com/12.german-word-a-day.html,,0,,,126,0,0,0,3,False,False,False,False,,,/learn-german-pics.html /learn-german.html /link-to-us.html,,2026-09-18T12:27:13.587505+00:00
/12.html,https://www.200words-a-day.com/12.html,200,0,Spanish Word of the Day,"The Word for 'to rent in Spanish' is Arveja. 

Get a Free pic and Spanish word of the day for your website that automatically changes every day with no input from you.",https://www.200words-a-day.com/12.html,,0,,,123,0,0,0,3,False,False,False,False,,,/learn-spanish-pics.html /learn-spanish.html /link-to-us.html,,2026-09-18T12:27:14.313286+00:00
/12Apr-daily-italian-lesson.html,https://www.200words-a-day.com/12Apr-daily-italian-lesson.html,200,0,Italian for get cross - 'adirare'. Daily Italian Verb Lesson,"Today's verb, the Italian for get cross is 'adirare'. To remember this imagine A DEER RARELY gets cross ... but look out when he does!  A regular -ARE verb. This month's family of verbs are the -ARE regulars. Do the Italian Daily Verb Lesson every day and within 30 days you'll really consolidate your verb knowledge. I get cross, it gets cross, you will get cross, he may get cross, I have gotten cross, we had gotten cross, etc.",https://www.200words-a-day.com/12Apr-daily-italian-lesson.html,,0,,,625,1,0,1,11,False,True,False,False,https://www.200words-a-day.com/images/294x250xadirare.jpg.pagespeed.ic.yAbz5sCHN0.jpg,,/11Apr-daily-italian-lesson.html /12Apr-daily-italian-lesson.html /daily-italian-lesson-code.html /index.html /italian-lesson-list.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-italian.html /learn-spanish.html /learn-welsh.html,,2026-09-18T12:27:15.065122+00:00
/12Aug-daily-italian-lesson.html,https://www.200words-a-day.com/12Aug-daily-italian-lesson.html,200,0,Italian for taste - 'assaggiare'. Daily Italian Verb Lesson,"Today's verb, the Italian for taste is 'assaggiare'. To remember this imagine you must taste the SAGE from A SAGE JAR! This family of verbs are -ARE irregulars. Do the Italian Daily Verb Lesson every day and within 30 days you'll really consolidate your verb knowledge. I taste, it tastes, you will taste, he may taste, I have tasted, we had tasted, etc.",https://www.200words-a-day.com/12Aug-daily-italian-lesson.html,,0,,,636,1,0,0,11,False,True,False,False,https://www.200words-a-day.com/images/assaggiare.jpg,,/11Aug-daily-italian-lesson.html /12Aug-daily-italian-lesson.html /daily-italian-lesson-code.html /index.html /italian-lesson-list.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-italian.html /learn-spanish.html /learn-welsh.html,,2026-09-18T12:27:15.823483+00:00
/12Dec-daily-italian-lesson.html,https://www.200words-a-day.com/12Dec-daily-italian-lesson.html,200,0,Italian for depose - 'deporre'. Daily Italian Verb Lesson,"Today's verb, the Italian for depose is 'deporre'. To remember this imagine they DEPOSE DE POOR Mussolini!!  This family of verbs are irregular verbs. Do the Italian Daily Verb Lesson every day and within 30 days you'll really consolidate your verb knowledge. I depose, it deposes, you will depose, he may depose, I have deposed, we had deposed, etc.",https://www.200words-a-day.com/12Dec-daily-italian-lesson.html,,0,,,631,1,0,0,11,False,True,False,False,https://www.200words-a-day.com/images/deporre.jpg,,/11Dec-daily-italian-lesson.html /12Dec-daily-italian-lesson.html /daily-italian-lesson-code.html /index.html /italian-lesson-list.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-italian.html /learn-spanish.html /learn-welsh.html,,2026-09-18T12:27:16.617443+00:00
/12Feb-daily-italian-lesson.html,https://www.200words-a-day.com/12Feb-daily-italian-lesson.html,200,0,Italian for stimulate - 'stimolare'. Daily Italian Verb Lesson,"Today's verb, the Italian for stimulate is 'stimolare'. To remember this imagine they STIMULATE the MOLE! This family of verbs are regular ARE verbs. Do the Italian Daily Verb Lesson every day and within 30 days you'll really consolidate your verb knowledge. I stimulate, it stimulates, you will stimulate, he may stimulate, I have stimulated, we had stimulated, etc.",https://www.200words-a-day.com/12Feb-daily-italian-lesson.html,,0,,,591,1,0,0,11,False,True,False,False,https://www.200words-a-day.com/images/stimolare.jpg,,/11Feb-daily-italian-lesson.html /12Feb-daily-italian-lesson.html /daily-italian-lesson-code.html /index.html /italian-lesson-list.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-italian.html /learn-spanish.html /learn-welsh.html,,2026-09-18T12:27:17.453706+00:00
/12Jan-daily-italian-lesson.html,https://www.200words-a-day.com/12Jan-daily-italian-lesson.html,200,0,Italian for hush - 'zittire'. Daily Italian Verb Lesson,"Today's verb, the Italian for hush is 'zittire'. To remember this imagine the German man says, ZIT HERE and HUSH UP!! This family of verbs are irregular IRE verbs. Do the Italian Daily Verb Lesson every day and within 30 days you'll really consolidate your verb knowledge. I hush, it hushs, you will hush, he may hush, I have hushed, we had hushed, etc.",https://www.200words-a-day.com/12Jan-daily-italian-lesson.html,,0,,,624,1,0,1,11,False,True,False,False,https://www.200words-a-day.com/images/294x250xzittire.jpg.pagespeed.ic.U7Z97jqzEW.jpg,,/11Jan-daily-italian-lesson.html /12Jan-daily-italian-lesson.html /daily-italian-lesson-code.html /index.html /italian-lesson-list.html /learn-french.html /learn-german.html /learn-italian-fast.html /learn-italian.html /learn-spanish.html /learn-welsh.html,,2026-09-18T12:27:18.266502+00:00
